	date	year	month	day	1	2	5	6	7	8	9	11	12	13	14	15	16	19	20	21
2175	2020-12-15	2020	12	15	2014.0	2554.0	352.0	1432.0	1463.0	165.0	682.0	302.0	121.0	546.0	131.0	174.0	101.0	4525.0	5657.0	20190.0
2176	2020-12-16	2020	12	16	2014.0	2554.0	348.0	1436.0	1462.0	166.0	688.0	296.0	123.0	543.0	128.0	180.0	102.0	4519.0	5652.0	20200.0
2177	2020-12-17	2020	12	17	2020.0	2553.0	346.0	1442.0	1462.0	165.0	690.0	296.0	124.0	544.0	130.0	179.0	103.0	4526.0	5634.0	20203.0
2178	2020-12-18	2020	12	18	2033.0	2563.0	341.0	1442.0	1471.0	161.0	690.0	297.0	124.0	543.0	134.0	182.0	102.0	4527.0	5613.0	20203.0
2179	2020-12-19	2020	12	19	2048.0	2574.0	340.0	1441.0	1465.0	163.0	688.0	291.0	126.0	540.0	135.0	182.0	101.0	4517.0	5596.0	20226.0
2180	2020-12-20	2020	12	20	2049.0	2577.0	339.0	1438.0	1469.0	164.0	691.0	291.0	127.0	542.0	136.0	184.0	100.0	4529.0	5611.0	20249.0
2181	2020-12-21	2020	12	21	2053.0	2575.0	339.0	1439.0	1473.0	166.0	686.0	295.0	127.0	543.0	136.0	184.0	98.0	4532.0	5611.0	20223.0
2182	2020-12-22	2020	12	22	2063.0	2583.0	342.0	1450.0	1469.0	167.0	683.0	297.0	126.0	543.0	137.0	185.0	98.0	4546.0	5611.0	20196.0
2183	2020-12-23	2020	12	23	2064.0	2586.0	341.0	1448.0	1476.0	167.0	680.0	298.0	127.0	543.0	138.0	191.0	98.0	4541.0	5608.0	20240.0
2184	2020-12-24	2020	12	24	2062.0	2577.0	343.0	1453.0	1477.0	167.0	677.0	297.0	126.0	551.0	138.0	193.0	98.0	4540.0	5606.0	20304.0
2185	2020-12-25	2020	12	25	2067.0	2582.0	346.0	1450.0	1485.0	169.0	673.0	295.0	127.0	551.0	135.0	191.0	97.0	4556.0	5584.0	20299.0
2186	2020-12-26	2020	12	26	2063.0	2569.0	346.0	1457.0	1483.0	169.0	676.0	299.0	126.0	552.0	136.0	192.0	97.0	4575.0	5573.0	20344.0
2187	2020-12-27	2020	12	27	2059.0	2565.0	346.0	1449.0	1487.0	169.0	677.0	303.0	126.0	551.0	137.0	195.0	94.0	4574.0	5566.0	20351.0
2188	2020-12-28	2020	12	28	2060.0	2572.0	344.0	1449.0	1479.0	167.0	677.0	302.0	124.0	556.0	138.0	194.0	92.0	4570.0	5587.0	20386.0
2189	2020-12-29	2020	12	29	2065.0	2568.0	344.0	1459.0	1485.0	167.0	671.0	295.0	123.0	555.0	139.0	193.0	92.0	4561.0	5595.0	20380.0
2190	2020-12-30	2020	12	30	2055.0	2553.0	341.0	1466.0	1484.0	169.0	674.0	299.0	121.0	555.0	137.0	195.0	94.0	4561.0	5574.0	20329.0
2191	2020-12-31	2020	12	31	2064.0	2556.0	341.0	1464.0	1492.0	172.0	679.0	298.0	120.0	558.0	136.0	196.0	90.0	4566.0	5557.0	20276.0
2192	2021-01-01	2021	1	1	2053.0	2545.0	339.0	1469.0	1491.0	170.0	678.0	295.0	123.0	555.0	137.0	198.0	88.0	4578.0	5555.0	20242.0
2193	2021-01-02	2021	1	2	2047.0	2537.0	334.0	1470.0	1493.0	168.0	677.0	296.0	123.0	554.0	138.0	196.0	89.0	4582.0	5573.0	20208.0
2194	2021-01-03	2021	1	3	2047.0	2528.0	333.0	1463.0	1487.0	169.0	680.0	299.0	119.0	560.0	138.0	195.0	87.0	4581.0	5557.0	20188.0
2195	2021-01-04	2021	1	4	2044.0	2527.0	333.0	1466.0	1488.0	169.0	677.0	308.0	119.0	562.0	141.0	193.0	87.0	4570.0	5553.0	20193.0
2196	2021-01-05	2021	1	5	2047.0	2515.0	334.0	1466.0	1486.0	169.0	679.0	308.0	118.0	568.0	141.0	190.0	84.0	4581.0	5539.0	20188.0
2197	2021-01-06	2021	1	6	2043.0	2524.0	331.0	1462.0	1476.0	170.0	678.0	307.0	116.0	563.0	143.0	189.0	84.0	4597.0	5533.0	20180.0
2198	2021-01-07	2021	1	7	2044.0	2536.0	332.0	1461.0	1470.0	171.0	677.0	306.0	116.0	566.0	142.0	190.0	86.0	4595.0	5540.0	20168.0
2199	2021-01-08	2021	1	8	2048.0	2536.0	331.0	1462.0	1478.0	174.0	673.0	303.0	118.0	567.0	141.0	192.0	85.0	4563.0	5531.0	20163.0
2200	2021-01-09	2021	1	9	2028.0	2530.0	332.0	1463.0	1479.0	174.0	667.0	303.0	120.0	570.0	142.0	192.0	85.0	4568.0	5529.0	20144.0
2201	2021-01-10	2021	1	10	2037.0	2514.0	326.0	1472.0	1477.0	170.0	668.0	305.0	120.0	569.0	142.0	192.0	84.0	4553.0	5534.0	20151.0
2202	2021-01-11	2021	1	11	2036.0	2500.0	327.0	1475.0	1479.0	175.0	671.0	306.0	120.0	572.0	140.0	191.0	85.0	4546.0	5525.0	20169.0
2203	2021-01-12	2021	1	12	2030.0	2493.0	324.0	1491.0	1480.0	175.0	669.0	305.0	121.0	572.0	141.0	191.0	88.0	4554.0	5493.0	20067.0
2204	2021-01-13	2021	1	13	2036.0	2493.0	330.0	1487.0	1476.0	174.0	669.0	303.0	121.0	572.0	142.0	189.0	91.0	4543.0	5469.0	20036.0
2205	2021-01-14	2021	1	14	2034.0	2487.0	328.0	1487.0	1468.0	173.0	665.0	301.0	124.0	575.0	144.0	191.0	92.0	4558.0	5457.0	20042.0
2206	2021-01-15	2021	1	15	2019.0	2483.0	330.0	1487.0	1469.0	172.0	670.0	299.0	125.0	572.0	144.0	192.0	94.0	4529.0	5452.0	20052.0
2207	2021-01-16	2021	1	16	2016.0	2481.0	329.0	1482.0	1472.0	170.0	669.0	298.0	122.0	561.0	143.0	191.0	91.0	4522.0	5438.0	20019.0
2208	2021-01-17	2021	1	17	2020.0	2480.0	331.0	1482.0	1471.0	166.0	668.0	296.0	123.0	554.0	145.0	188.0	93.0	4514.0	5448.0	19999.0
2209	2021-01-18	2021	1	18	2015.0	2488.0	335.0	1476.0	1467.0	164.0	662.0	297.0	128.0	557.0	146.0	188.0	93.0	4513.0	5454.0	19965.0
2210	2021-01-19	2021	1	19	2006.0	2489.0	339.0	1470.0	1470.0	164.0	659.0	291.0	130.0	557.0	146.0	189.0	94.0	4516.0	5442.0	19954.0
2211	2021-01-20	2021	1	20	2004.0	2472.0	335.0	1472.0	1478.0	164.0	659.0	292.0	131.0	561.0	144.0	191.0	97.0	4509.0	5452.0	19970.0
2212	2021-01-21	2021	1	21	2001.0	2459.0	335.0	1473.0	1469.0	163.0	664.0	289.0	132.0	564.0	144.0	193.0	97.0	4492.0	5427.0	19976.0
2213	2021-01-22	2021	1	22	1992.0	2459.0	335.0	1473.0	1472.0	162.0	661.0	291.0	134.0	561.0	143.0	191.0	96.0	4496.0	5418.0	19936.0
2214	2021-01-23	2021	1	23	1983.0	2465.0	335.0	1473.0	1469.0	161.0	663.0	295.0	131.0	560.0	143.0	189.0	97.0	4480.0	5417.0	19891.0
2215	2021-01-24	2021	1	24	1985.0	2462.0	333.0	1476.0	1473.0	160.0	666.0	294.0	130.0	555.0	142.0	189.0	97.0	4488.0	5417.0	19877.0
2216	2021-01-25	2021	1	25	1973.0	2447.0	333.0	1475.0	1471.0	158.0	664.0	296.0	127.0	558.0	139.0	186.0	100.0	4506.0	5431.0	19851.0
2217	2021-01-26	2021	1	26	1958.0	2434.0	333.0	1476.0	1459.0	159.0	666.0	296.0	129.0	560.0	138.0	186.0	98.0	4502.0	5436.0	19796.0
2218	2021-01-27	2021	1	27	1960.0	2423.0	333.0	1480.0	1455.0	157.0	663.0	295.0	127.0	564.0	136.0	188.0	97.0	4502.0	5434.0	19809.0
2219	2021-01-28	2021	1	28	1965.0	2424.0	334.0	1483.0	1438.0	153.0	666.0	296.0	131.0	567.0	134.0	188.0	99.0	4495.0	5431.0	19813.0
2220	2021-01-29	2021	1	29	1969.0	2418.0	332.0	1478.0	1449.0	153.0	662.0	292.0	129.0	566.0	135.0	189.0	98.0	4510.0	5446.0	19806.0
2221	2021-01-30	2021	1	30	1957.0	2425.0	334.0	1481.0	1447.0	153.0	656.0	290.0	128.0	562.0	136.0	187.0	98.0	4511.0	5448.0	19793.0
2222	2021-01-31	2021	1	31	1954.0	2430.0	333.0	1466.0	1442.0	156.0	661.0	295.0	127.0	562.0	135.0	187.0	98.0	4495.0	5454.0	19776.0
2223	2021-02-01	2021	2	1	1955.0	2426.0	332.0	1478.0	1443.0	158.0	659.0	295.0	129.0	565.0	134.0	190.0	100.0	4487.0	5456.0	19757.0
2224	2021-02-02	2021	2	2	1959.0	2437.0	327.0	1479.0	1449.0	158.0	660.0	295.0	130.0	570.0	136.0	189.0	99.0	4492.0	5479.0	19772.0
2225	2021-02-03	2021	2	3	1966.0	2438.0	331.0	1490.0	1442.0	161.0	661.0	293.0	132.0	569.0	136.0	190.0	100.0	4519.0	5471.0	19798.0
2226	2021-02-04	2021	2	4	1989.0	2441.0	334.0	1487.0	1444.0	160.0	659.0	297.0	129.0	568.0	138.0	194.0	97.0	4533.0	5472.0	19790.0
2227	2021-02-05	2021	2	5	2006.0	2428.0	335.0	1479.0	1441.0	162.0	668.0	297.0	130.0	567.0	135.0	196.0	96.0	4525.0	5491.0	19793.0
2228	2021-02-06	2021	2	6	1999.0	2432.0	338.0	1484.0	1439.0	158.0	668.0	295.0	131.0	569.0	135.0	199.0	98.0	4541.0	5511.0	19801.0
2229	2021-02-07	2021	2	7	1999.0	2422.0	335.0	1488.0	1433.0	160.0	665.0	292.0	130.0	575.0	136.0	199.0	98.0	4558.0	5501.0	19811.0
2230	2021-02-08	2021	2	8	2001.0	2411.0	334.0	1489.0	1440.0	159.0	665.0	297.0	132.0	581.0	136.0	200.0	102.0	4555.0	5503.0	19851.0
2231	2021-02-09	2021	2	9	1990.0	2406.0	331.0	1492.0	1441.0	158.0	662.0	298.0	130.0	586.0	136.0	200.0	99.0	4562.0	5502.0	19888.0
2232	2021-02-10	2021	2	10	1996.0	2397.0	328.0	1488.0	1439.0	155.0	660.0	300.0	129.0	585.0	135.0	202.0	101.0	4563.0	5507.0	19896.0
2233	2021-02-11	2021	2	11	1995.0	2400.0	329.0	1485.0	1438.0	154.0	659.0	299.0	130.0	586.0	135.0	200.0	102.0	4554.0	5522.0	19947.0
2234	2021-02-12	2021	2	12	1993.0	2410.0	328.0	1486.0	1435.0	154.0	655.0	297.0	132.0	584.0	135.0	199.0	101.0	4545.0	5518.0	19925.0
2235	2021-02-13	2021	2	13	1984.0	2429.0	328.0	1490.0	1431.0	155.0	653.0	297.0	131.0	579.0	134.0	198.0	102.0	4556.0	5525.0	19963.0
2236	2021-02-14	2021	2	14	1988.0	2433.0	331.0	1494.0	1428.0	153.0	655.0	295.0	128.0	581.0	137.0	198.0	104.0	4540.0	5542.0	19933.0
2237	2021-02-15	2021	2	15	1995.0	2428.0	329.0	1487.0	1428.0	153.0	657.0	296.0	126.0	585.0	141.0	202.0	106.0	4527.0	5550.0	19939.0
2238	2021-02-16	2021	2	16	1984.0	2416.0	332.0	1477.0	1431.0	152.0	660.0	294.0	126.0	576.0	142.0	200.0	105.0	4527.0	5559.0	19923.0
2239	2021-02-17	2021	2	17	1995.0	2417.0	332.0	1468.0	1428.0	153.0	663.0	296.0	125.0	576.0	143.0	202.0	104.0	4532.0	5568.0	19941.0
2240	2021-02-18	2021	2	18	2004.0	2416.0	330.0	1464.0	1431.0	153.0	661.0	292.0	121.0	576.0	142.0	203.0	104.0	4530.0	5571.0	19951.0
2241	2021-02-19	2021	2	19	2010.0	2418.0	332.0	1467.0	1424.0	150.0	660.0	293.0	120.0	582.0	141.0	203.0	101.0	4542.0	5549.0	19953.0
2242	2021-02-20	2021	2	20	2009.0	2429.0	331.0	1462.0	1418.0	151.0	659.0	299.0	123.0	581.0	140.0	201.0	103.0	4546.0	5568.0	19958.0
2243	2021-02-21	2021	2	21	2024.0	2428.0	330.0	1461.0	1422.0	150.0	657.0	303.0	123.0	580.0	138.0	204.0	102.0	4550.0	5579.0	19974.0
2244	2021-02-22	2021	2	22	2035.0	2428.0	338.0	1465.0	1431.0	147.0	653.0	300.0	122.0	583.0	142.0	203.0	103.0	4567.0	5574.0	19996.0
2245	2021-02-23	2021	2	23	2034.0	2438.0	333.0	1466.0	1433.0	145.0	655.0	303.0	120.0	579.0	143.0	207.0	104.0	4563.0	5563.0	20015.0
2246	2021-02-24	2021	2	24	2029.0	2461.0	332.0	1477.0	1437.0	144.0	658.0	300.0	120.0	577.0	143.0	207.0	104.0	4543.0	5568.0	20044.0
2247	2021-02-25	2021	2	25	2030.0	2462.0	328.0	1477.0	1438.0	142.0	659.0	297.0	119.0	579.0	141.0	207.0	105.0	4545.0	5569.0	20034.0
2248	2021-02-26	2021	2	26	2034.0	2466.0	326.0	1470.0	1443.0	145.0	663.0	299.0	118.0	578.0	144.0	208.0	108.0	4550.0	5568.0	20081.0
2249	2021-02-27	2021	2	27	2029.0	2474.0	331.0	1476.0	1451.0	143.0	666.0	297.0	118.0	584.0	144.0	208.0	106.0	4562.0	5586.0	20087.0
2250	2021-02-28	2021	2	28	2015.0	2475.0	334.0	1482.0	1445.0	144.0	663.0	299.0	121.0	579.0	142.0	207.0	106.0	4543.0	5584.0	20134.0
2251	2021-03-01	2021	3	1	2018.0	2475.0	331.0	1486.0	1443.0	147.0	662.0	296.0	123.0	589.0	142.0	212.0	106.0	4536.0	5596.0	20210.0
2252	2021-03-02	2021	3	2	2029.0	2480.0	329.0	1491.0	1445.0	148.0	658.0	299.0	122.0	586.0	142.0	209.0	106.0	4529.0	5614.0	20219.0
2253	2021-03-03	2021	3	3	2035.0	2484.0	327.0	1494.0	1452.0	149.0	652.0	305.0	121.0	590.0	142.0	210.0	106.0	4516.0	5619.0	20281.0
2254	2021-03-04	2021	3	4	2028.0	2475.0	332.0	1495.0	1451.0	150.0	655.0	304.0	122.0	592.0	143.0	213.0	107.0	4530.0	5617.0	20312.0
2255	2021-03-05	2021	3	5	2030.0	2462.0	333.0	1493.0	1457.0	150.0	651.0	301.0	124.0	585.0	144.0	210.0	106.0	4524.0	5640.0	20329.0
2256	2021-03-06	2021	3	6	2030.0	2469.0	333.0	1494.0	1459.0	150.0	660.0	304.0	124.0	587.0	144.0	219.0	105.0	4536.0	5619.0	20366.0
2257	2021-03-07	2021	3	7	2015.0	2476.0	334.0	1499.0	1459.0	150.0	655.0	306.0	123.0	586.0	144.0	219.0	107.0	4546.0	5633.0	20385.0
2258	2021-03-08	2021	3	8	2008.0	2467.0	337.0	1497.0	1465.0	155.0	657.0	305.0	125.0	587.0	144.0	217.0	112.0	4553.0	5624.0	20395.0
2259	2021-03-09	2021	3	9	2013.0	2471.0	335.0	1499.0	1460.0	155.0	654.0	302.0	124.0	598.0	144.0	214.0	112.0	4578.0	5615.0	20452.0
2260	2021-03-10	2021	3	10	2026.0	2477.0	336.0	1507.0	1464.0	157.0	660.0	305.0	119.0	595.0	145.0	211.0	109.0	4577.0	5606.0	20486.0
2261	2021-03-11	2021	3	11	2038.0	2479.0	338.0	1511.0	1453.0	157.0	662.0	310.0	119.0	588.0	144.0	209.0	109.0	4596.0	5613.0	20485.0
2262	2021-03-12	2021	3	12	2040.0	2498.0	341.0	1515.0	1452.0	159.0	664.0	306.0	118.0	587.0	143.0	208.0	108.0	4592.0	5610.0	20483.0
2263	2021-03-13	2021	3	13	2037.0	2495.0	346.0	1511.0	1456.0	160.0	665.0	304.0	118.0	578.0	141.0	208.0	108.0	4572.0	5607.0	20504.0
2264	2021-03-14	2021	3	14	2031.0	2510.0	347.0	1514.0	1461.0	161.0	668.0	304.0	114.0	574.0	142.0	208.0	111.0	4587.0	5598.0	20529.0
2265	2021-03-15	2021	3	15	2045.0	2503.0	351.0	1510.0	1467.0	162.0	670.0	307.0	114.0	576.0	141.0	208.0	112.0	4585.0	5612.0	20524.0
2266	2021-03-16	2021	3	16	2049.0	2500.0	351.0	1513.0	1466.0	164.0	677.0	314.0	114.0	584.0	141.0	206.0	112.0	4604.0	5623.0	20511.0
2267	2021-03-17	2021	3	17	2041.0	2510.0	352.0	1519.0	1473.0	167.0	679.0	315.0	113.0	578.0	140.0	208.0	112.0	4633.0	5644.0	20554.0
2268	2021-03-18	2021	3	18	2034.0	2503.0	353.0	1521.0	1477.0	165.0	682.0	315.0	118.0	583.0	141.0	209.0	113.0	4653.0	5645.0	20608.0
2269	2021-03-19	2021	3	19	2028.0	2497.0	356.0	1525.0	1480.0	164.0	682.0	320.0	118.0	581.0	139.0	208.0	112.0	4666.0	5654.0	20639.0
2270	2021-03-20	2021	3	20	2036.0	2507.0	356.0	1527.0	1476.0	163.0	678.0	321.0	116.0	579.0	140.0	210.0	113.0	4657.0	5654.0	20680.0
2271	2021-03-21	2021	3	21	2032.0	2516.0	355.0	1521.0	1485.0	163.0	678.0	320.0	114.0	584.0	142.0	212.0	113.0	4669.0	5652.0	20697.0
2272	2021-03-22	2021	3	22	2027.0	2516.0	355.0	1513.0	1493.0	161.0	684.0	316.0	115.0	586.0	145.0	212.0	112.0	4668.0	5675.0	20721.0
2273	2021-03-23	2021	3	23	2034.0	2518.0	350.0	1529.0	1495.0	163.0	689.0	321.0	116.0	584.0	146.0	211.0	110.0	4670.0	5672.0	20734.0
2274	2021-03-24	2021	3	24	2040.0	2530.0	352.0	1534.0	1496.0	163.0	686.0	324.0	117.0	584.0	145.0	210.0	109.0	4684.0	5673.0	20738.0
2275	2021-03-25	2021	3	25	2030.0	2535.0	349.0	1540.0	1490.0	162.0	692.0	326.0	116.0	581.0	146.0	212.0	109.0	4696.0	5708.0	20739.0
2276	2021-03-26	2021	3	26	2028.0	2545.0	350.0	1529.0	1488.0	162.0	690.0	328.0	116.0	587.0	149.0	214.0	108.0	4701.0	5712.0	20711.0
2277	2021-03-27	2021	3	27	2036.0	2547.0	347.0	1535.0	1495.0	164.0	690.0	326.0	116.0	587.0	150.0	212.0	108.0	4701.0	5720.0	20746.0
2278	2021-03-28	2021	3	28	2042.0	2558.0	351.0	1537.0	1501.0	164.0	691.0	326.0	118.0	582.0	150.0	213.0	110.0	4701.0	5734.0	20755.0
2279	2021-03-29	2021	3	29	2033.0	2550.0	349.0	1537.0	1507.0	165.0	687.0	325.0	119.0	584.0	151.0	212.0	110.0	4702.0	5762.0	20750.0
2280	2021-03-30	2021	3	30	2042.0	2563.0	347.0	1534.0	1509.0	161.0	678.0	325.0	119.0	580.0	153.0	214.0	109.0	4719.0	5754.0	20812.0
2281	2021-03-31	2021	3	31	2042.0	2578.0	350.0	1536.0	1505.0	158.0	673.0	330.0	118.0	582.0	155.0	213.0	110.0	4726.0	5752.0	20836.0
2282	2021-04-01	2021	4	1	2051.0	2588.0	344.0	1545.0	1499.0	156.0	676.0	332.0	117.0	584.0	156.0	212.0	114.0	4739.0	5776.0	20876.0
2283	2021-04-02	2021	4	2	2053.0	2583.0	347.0	1548.0	1501.0	160.0	679.0	335.0	116.0	584.0	153.0	213.0	113.0	4749.0	5767.0	20884.0
2284	2021-04-03	2021	4	3	2040.0	2594.0	345.0	1553.0	1502.0	159.0	673.0	335.0	115.0	579.0	153.0	212.0	114.0	4756.0	5769.0	20896.0
2285	2021-04-04	2021	4	4	2039.0	2590.0	352.0	1550.0	1500.0	161.0	670.0	333.0	115.0	574.0	150.0	216.0	116.0	4742.0	5794.0	20917.0
2286	2021-04-05	2021	4	5	2030.0	2599.0	355.0	1558.0	1503.0	161.0	669.0	336.0	114.0	573.0	148.0	216.0	118.0	4736.0	5812.0	20928.0
2287	2021-04-06	2021	4	6	2031.0	2600.0	362.0	1563.0	1515.0	162.0	667.0	338.0	116.0	578.0	147.0	217.0	116.0	4733.0	5805.0	20935.0
2288	2021-04-07	2021	4	7	2043.0	2596.0	361.0	1561.0	1518.0	161.0	671.0	336.0	117.0	574.0	149.0	214.0	113.0	4730.0	5796.0	20954.0
2289	2021-04-08	2021	4	8	2040.0	2598.0	365.0	1563.0	1512.0	157.0	673.0	335.0	115.0	571.0	150.0	216.0	114.0	4733.0	5805.0	20962.0
2290	2021-04-09	2021	4	9	2048.0	2602.0	361.0	1565.0	1508.0	157.0	674.0	333.0	115.0	570.0	149.0	218.0	114.0	4733.0	5812.0	20960.0
2291	2021-04-10	2021	4	10	2042.0	2595.0	365.0	1561.0	1518.0	160.0	681.0	336.0	114.0	574.0	150.0	216.0	114.0	4757.0	5798.0	20962.0
2292	2021-04-11	2021	4	11	2048.0	2604.0	359.0	1563.0	1515.0	157.0	683.0	335.0	113.0	582.0	151.0	218.0	113.0	4763.0	5805.0	20939.0
2293	2021-04-12	2021	4	12	2048.0	2594.0	353.0	1561.0	1511.0	160.0	686.0	342.0	110.0	582.0	151.0	218.0	109.0	4755.0	5818.0	20974.0
2294	2021-04-13	2021	4	13	2046.0	2588.0	350.0	1577.0	1511.0	159.0	689.0	341.0	111.0	583.0	151.0	218.0	107.0	4765.0	5824.0	20985.0
2295	2021-04-14	2021	4	14	2052.0	2588.0	351.0	1577.0	1512.0	160.0	692.0	340.0	111.0	585.0	150.0	214.0	107.0	4759.0	5822.0	21017.0
2296	2021-04-15	2021	4	15	2055.0	2588.0	349.0	1578.0	1508.0	161.0	696.0	340.0	107.0	587.0	149.0	212.0	105.0	4771.0	5832.0	21047.0
2297	2021-04-16	2021	4	16	2057.0	2596.0	347.0	1577.0	1511.0	161.0	696.0	342.0	110.0	597.0	150.0	211.0	106.0	4770.0	5850.0	21056.0
2298	2021-04-17	2021	4	17	2065.0	2595.0	342.0	1578.0	1514.0	162.0	701.0	340.0	110.0	601.0	150.0	213.0	102.0	4764.0	5828.0	21044.0
2299	2021-04-18	2021	4	18	2066.0	2595.0	342.0	1578.0	1517.0	162.0	705.0	341.0	107.0	600.0	151.0	211.0	102.0	4766.0	5832.0	21040.0
2300	2021-04-19	2021	4	19	2072.0	2598.0	342.0	1582.0	1519.0	161.0	709.0	340.0	105.0	600.0	156.0	215.0	104.0	4772.0	5840.0	21054.0
2301	2021-04-20	2021	4	20	2079.0	2603.0	340.0	1584.0	1513.0	160.0	708.0	338.0	104.0	607.0	158.0	215.0	105.0	4782.0	5837.0	21065.0
2302	2021-04-21	2021	4	21	2083.0	2609.0	335.0	1578.0	1524.0	162.0	703.0	346.0	107.0	604.0	156.0	216.0	107.0	4780.0	5838.0	21064.0
2303	2021-04-22	2021	4	22	2085.0	2607.0	337.0	1579.0	1515.0	163.0	710.0	349.0	106.0	610.0	156.0	213.0	109.0	4780.0	5838.0	21094.0
2304	2021-04-23	2021	4	23	2086.0	2600.0	337.0	1588.0	1525.0	164.0	714.0	351.0	107.0	613.0	154.0	214.0	108.0	4786.0	5848.0	21147.0
2305	2021-04-24	2021	4	24	2083.0	2602.0	338.0	1578.0	1528.0	169.0	715.0	354.0	107.0	613.0	155.0	218.0	108.0	4789.0	5869.0	21155.0
2306	2021-04-25	2021	4	25	2083.0	2602.0	339.0	1580.0	1521.0	168.0	715.0	355.0	109.0	612.0	158.0	219.0	108.0	4780.0	5879.0	21147.0
2307	2021-04-26	2021	4	26	2093.0	2605.0	337.0	1581.0	1523.0	172.0	714.0	359.0	107.0	606.0	162.0	219.0	108.0	4796.0	5882.0	21177.0
2308	2021-04-27	2021	4	27	2082.0	2607.0	340.0	1576.0	1524.0	172.0	717.0	358.0	106.0	606.0	162.0	220.0	110.0	4793.0	5885.0	21216.0
2309	2021-04-28	2021	4	28	2087.0	2615.0	339.0	1571.0	1533.0	174.0	723.0	355.0	101.0	592.0	162.0	220.0	111.0	4794.0	5890.0	21256.0
2310	2021-04-29	2021	4	29	2100.0	2642.0	342.0	1566.0	1528.0	172.0	724.0	359.0	102.0	599.0	163.0	218.0	110.0	4773.0	5890.0	21284.0
2311	2021-04-30	2021	4	30	2099.0	2639.0	341.0	1565.0	1535.0	174.0	720.0	362.0	104.0	601.0	164.0	220.0	114.0	4771.0	5884.0	21306.0
2312	2021-05-01	2021	5	1	2101.0	2642.0	342.0	1569.0	1544.0	175.0	717.0	361.0	107.0	604.0	165.0	225.0	114.0	4781.0	5849.0	21325.0
2313	2021-05-02	2021	5	2	2102.0	2648.0	348.0	1564.0	1545.0	175.0	713.0	363.0	107.0	607.0	166.0	224.0	115.0	4781.0	5859.0	21334.0
2314	2021-05-03	2021	5	3	2100.0	2650.0	349.0	1566.0	1541.0	177.0	715.0	359.0	107.0	604.0	168.0	227.0	114.0	4783.0	5850.0	21327.0
2315	2021-05-04	2021	5	4	2101.0	2658.0	342.0	1552.0	1542.0	177.0	709.0	355.0	105.0	603.0	168.0	229.0	113.0	4773.0	5861.0	21299.0
2316	2021-05-05	2021	5	5	2089.0	2641.0	341.0	1554.0	1541.0	177.0	711.0	352.0	105.0	596.0	167.0	226.0	115.0	4771.0	5861.0	21311.0
2317	2021-05-06	2021	5	6	2076.0	2639.0	341.0	1559.0	1549.0	176.0	708.0	350.0	105.0	594.0	165.0	220.0	116.0	4770.0	5854.0	21350.0
2318	2021-05-07	2021	5	7	2068.0	2637.0	340.0	1565.0	1557.0	176.0	708.0	348.0	105.0	591.0	167.0	221.0	117.0	4755.0	5831.0	21340.0
2319	2021-05-08	2021	5	8	2077.0	2641.0	341.0	1565.0	1557.0	174.0	707.0	347.0	105.0	590.0	165.0	218.0	117.0	4733.0	5827.0	21361.0
2320	2021-05-09	2021	5	9	2071.0	2635.0	344.0	1567.0	1561.0	177.0	706.0	340.0	107.0	591.0	166.0	215.0	116.0	4726.0	5833.0	21334.0
2321	2021-05-10	2021	5	10	2076.0	2648.0	344.0	1561.0	1562.0	178.0	708.0	336.0	107.0	586.0	166.0	216.0	115.0	4737.0	5832.0	21323.0
2322	2021-05-11	2021	5	11	2073.0	2654.0	344.0	1561.0	1564.0	183.0	705.0	336.0	108.0	582.0	168.0	216.0	113.0	4736.0	5814.0	21317.0
2323	2021-05-12	2021	5	12	2074.0	2661.0	348.0	1558.0	1566.0	183.0	708.0	337.0	107.0	581.0	170.0	217.0	110.0	4739.0	5807.0	21279.0
2324	2021-05-13	2021	5	13	2067.0	2651.0	348.0	1559.0	1565.0	183.0	711.0	340.0	109.0	581.0	171.0	225.0	112.0	4733.0	5792.0	21243.0
2325	2021-05-14	2021	5	14	2077.0	2641.0	353.0	1558.0	1562.0	181.0	709.0	338.0	110.0	581.0	176.0	228.0	112.0	4728.0	5803.0	21179.0
2326	2021-05-15	2021	5	15	2073.0	2642.0	352.0	1549.0	1564.0	180.0	713.0	339.0	110.0	579.0	175.0	230.0	111.0	4727.0	5792.0	21186.0
2327	2021-05-16	2021	5	16	2074.0	2634.0	353.0	1557.0	1555.0	179.0	711.0	339.0	108.0	585.0	174.0	226.0	114.0	4745.0	5789.0	21190.0
2328	2021-05-17	2021	5	17	2072.0	2653.0	348.0	1551.0	1550.0	181.0	715.0	338.0	110.0	591.0	174.0	227.0	116.0	4760.0	5777.0	21144.0
2329	2021-05-18	2021	5	18	2063.0	2656.0	350.0	1549.0	1547.0	181.0	714.0	339.0	110.0	588.0	174.0	229.0	116.0	4750.0	5766.0	21120.0
2330	2021-05-19	2021	5	19	2062.0	2669.0	349.0	1556.0	1542.0	180.0	721.0	345.0	112.0	590.0	177.0	226.0	116.0	4762.0	5769.0	21084.0
2331	2021-05-20	2021	5	20	2059.0	2662.0	347.0	1548.0	1541.0	182.0	724.0	339.0	115.0	584.0	178.0	226.0	115.0	4745.0	5791.0	21103.0
2332	2021-05-21	2021	5	21	2064.0	2661.0	347.0	1550.0	1540.0	180.0	719.0	334.0	113.0	584.0	176.0	225.0	116.0	4745.0	5798.0	21107.0
