state	sample	success	sim_endpoints	sim_t_step	f_art0	f_art1	f_art2	f_art3	f_art4	f_art5	f_art6	f_prep0	f_prep1	f_prep2	f_prep3	f_prep4	f_prep5	f_prep6	k_art0	k_art1	k_art2	k_art3	k_art4	k_art5	k_art6	k_prep0	k_prep1	k_prep2	k_prep3	k_prep4	k_prep5	k_prep6	n_msm0	n_msm1	n_msm2	n_msm3	n_msm4	n_msm5	n_msm6
Niedersachsen	51	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	664.1959847708431	346.99058205459653	324.50741334760295	296.63386720720064	277.4135493497599	247.86371561560253	231.97415156620335	0.0	0.0	196.59429506657034	305.92068013199935	316.39518695197904	404.2382360917459	442.4182017044502	-0.0007361456834700757	-0.0007361456834700757	-0.0007361456834700757	-0.0007361456834700757	-0.0007361456834700757	-0.0007361456834700757	-0.0007361456834700757	0	0.00047700809705654434	0.00020734351293020636	2.714173644546075e-05	0.00013755961705049646	0.00010376536469460716	0.00012725130325748438	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	52	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	688.843173779539	342.5219670096495	318.69988018939836	289.3413539915311	269.21792974604836	238.488657019195	222.07784096350775	0.0	0.0	244.93089759713058	284.9004360046632	281.03258363241235	435.9444234309412	477.1416827055651	-0.0007921532682831974	-0.0007921532682831974	-0.0007921532682831974	-0.0007921532682831974	-0.0007921532682831974	-0.0007921532682831974	-0.0007921532682831974	0	0.0005987327732827522	7.612507690800776e-05	-9.932654291305708e-06	0.00024247782510670022	0.00011321684524656817	0.00011061133691295472	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	53	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	668.070598031902	349.54766559655195	326.9502742420846	298.92997833784773	279.60489517186465	249.88776921588052	233.9048638500048	0.0	0.0	250.31654978256466	283.1449484229887	284.6083676918817	435.95170105932095	390.44098776725485	-0.0007344158442885312	-0.0007344158442885312	-0.0007344158442885312	-0.0007344158442885312	-0.0007344158442885312	-0.0007344158442885312	-0.0007344158442885312	0	0.0006124095348104631	6.255983293822304e-05	3.7591510886919543e-06	0.00023702820272498442	-0.0001232740868679537	0.00022963357122966828	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	54	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	676.7700992130107	335.48855913369584	312.05691066205486	283.19020864246767	263.41125273203994	233.22069812502662	217.1044467535358	0.0	0.0	245.0643188037885	284.9480362391713	319.2721169767875	416.8324541242856	448.4092006789405	-0.0007956294257745631	-0.0007956294257745631	-0.0007956294257745631	-0.0007956294257745631	-0.0007956294257745631	-0.0007956294257745631	-0.0007956294257745631	0	0.0005990713144386116	7.596379241784753e-05	8.868470842237185e-05	0.00015316510569394129	8.608488079248823e-05	0.00018564239879104697	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	55	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	681.7660362309515	338.01906941326615	314.4158570997105	285.3372385234093	265.4126957053399	234.9992519174349	218.76365856080588	0.0	0.0	223.4530974978419	323.4235226883931	313.0329097214176	442.0883253026082	499.9650188957228	-0.0007954485376287569	-0.0007954485376287569	-0.0007954485376287569	-0.0007954485376287569	-0.0007954485376287569	-0.0007954485376287569	-0.0007954485376287569	0	0.0005444193697285647	0.0001909289465892814	-2.6985528295040472e-05	0.00020325515192600146	0.00015983581579171997	7.716583333229794e-05	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	56	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	679.9373226237617	350.30735184507625	327.1394331941141	298.46498474570126	278.7257116463556	248.43590966187276	232.17987262382377	0.0	0.0	236.91901231673623	277.7493288431927	259.6369081906267	485.9458050683178	422.7861457613524	-0.0007519168796423156	-0.0007519168796423156	-0.0007519168796423156	-0.0007519168796423156	-0.0007519168796423156	-0.0007519168796423156	-0.0007519168796423156	0	0.0005784294774006677	7.757869367550104e-05	-4.630283984011464e-05	0.00035597756073451166	-0.00017344986964469485	0.000163611501300111	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	57	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	652.2593044498353	355.67565022409764	334.1037961193084	307.22181034460334	288.5886987824205	259.7725823312328	244.1851162512662	0.0	0.0	172.75209055196393	271.61281026765937	302.2225047933218	451.05090794603456	426.5207535853126	-0.0006875550456521345	-0.0006875550456521345	-0.0006875550456521345	-0.0006875550456521345	-0.0006875550456521345	-0.0006875550456521345	-0.0006875550456521345	0	0.00041763554349362995	0.0001857916563467783	7.87052040056343e-05	0.00023433707900924608	-6.70119787590242e-05	0.0001265325066353629	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	58	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	666.4226610883336	347.19608906378016	324.60733069844025	296.61215780278434	277.3144163480088	247.65676642152053	231.71532488077088	0.0	0.0	242.21779606223953	267.8577481552896	287.5437763933607	428.1164289656533	491.6569584675209	-0.0007392690097848408	-0.0007392690097848408	-0.0007392690097848408	-0.0007392690097848408	-0.0007392690097848408	-0.0007392690097848408	-0.0007392690097848408	0	0.000591851661053579	4.868094908877869e-05	5.046947266818118e-05	0.00021997780697201395	0.0001748202942149027	0.00010096094239047037	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	59	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	690.0773326597066	332.50495487803164	308.3765980086648	278.7529372851226	258.5251173666012	227.76948041363846	211.41624110243293	0.0	0.0	251.77555284222123	285.61149711531533	298.56284559885233	443.15647241086583	450.66604691432826	-0.0008278352198834276	-0.0008278352198834276	-0.0008278352198834276	-0.0008278352198834276	-0.0008278352198834276	-0.0008278352198834276	-0.0008278352198834276	0	0.0006161186336217284	6.451994803716022e-05	3.335581537799629e-05	0.0002272365709916983	2.0570588273185076e-05	0.000112810014798512	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	60	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	677.7262129224916	351.6073841247694	328.5894125420311	300.0766854121704	280.43217016783905	250.25895700554352	234.04983244838195	0.0	0.0	200.58346132148893	302.51609033741454	305.247593213684	389.413376149652	408.94474401598256	-0.0007440239768793039	-0.0007440239768793039	-0.0007440239768793039	-0.0007440239768793039	-0.0007440239768793039	-0.0007440239768793039	-0.0007440239768793039	0	0.00048698477397110334	0.00019333613761542443	7.0614395915157795e-06	0.0001312450501333836	5.265876802450124e-05	0.0001540412517067629	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	61	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	652.0587025981401	338.1167638090626	315.9651635455894	288.52732432907396	269.62455866431947	240.59269669162967	224.99782402715653	0.0	0.0	205.84795924392455	252.39695017215797	288.81581768558334	458.4755681852803	406.99946429268834	-0.0007446079705356736	-0.0007446079705356736	-0.0007446079705356736	-0.0007446079705356736	-0.0007446079705356736	-0.0007446079705356736	-0.0007446079705356736	0	0.0005001698638999465	8.766508281967479e-05	9.315885228240319e-05	0.0002668912403077248	-0.00014034234801090124	0.0002066270687370045	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	62	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	687.3684755351637	352.5031571505475	329.0330974233794	300.00083690906797	280.02644116892714	249.39527849050415	232.9665835654405	0.0	0.0	155.55471142175804	291.3433183236192	266.32201470877607	424.3072113416712	448.2393528141175	-0.0007571564054183708	-0.0007571564054183708	-0.0007571564054183708	-0.0007571564054183708	-0.0007571564054183708	-0.0007571564054183708	-0.0007571564054183708	0	0.00037507931796426587	0.0002553100045318437	-6.417079931369876e-05	0.0002462338863802526	6.532342241589791e-05	0.0001593612009163595	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	63	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	684.0025533108446	345.39993171203577	321.8893662021327	292.8609831833679	272.9266210184215	242.4215862687435	226.09559776897703	0.0	0.0	264.7118432273247	261.0659864793585	300.15512906631056	451.5928614116625	479.76513292392514	-0.0007746710409291876	-0.0007746710409291876	-0.0007746710409291876	-0.0007746710409291876	-0.0007746710409291876	-0.0007746710409291876	-0.0007746710409291876	0	0.0006490801395721956	-6.939280737339577e-06	0.00010030719140966572	0.0002383876807610471	7.766000876924489e-05	0.00010649733764455788	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	64	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	689.3463051526323	321.82097447303545	297.4963902561767	267.74505037235014	247.50775217474882	216.87073549367358	200.65195303684854	0.0	0.0	280.54027981130633	305.01971767146813	323.0382119429441	440.28230876664884	478.1519281196176	-0.0008636628540439349	-0.0008636628540439349	-0.0008636628540439349	-0.0008636628540439349	-0.0008636628540439349	-0.0008636628540439349	-0.0008636628540439349	0	0.0006895945524438864	4.703672416643079e-05	4.6732965798568045e-05	0.00018489657904967652	0.00010416537199544788	0.00012583628454864132	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	65	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	667.8056365432567	351.4985801571099	328.97738353075613	301.0315308355908	281.74385606421373	252.05996814766712	236.08172021674153	0.0	0.0	199.32444942607316	291.5554164011055	258.86060556485273	457.95700171106944	395.6556605311186	-0.0007276556761094607	-0.0007276556761094607	-0.0007276556761094607	-0.0007276556761094607	-0.0007276556761094607	-0.0007276556761094607	-0.0007276556761094607	0	0.00048383472670603664	0.0001745965339884351	-8.37545966475991e-05	0.00031167329646338883	-0.00016952226273315925	0.0001543024180443123	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	66	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	690.8409686629826	334.11329567629787	309.9871646247687	280.3529871515124	260.1088574015014	229.31271704774423	212.92947655440432	0.0	0.0	277.18008870951826	322.59944157086045	300.8428816597985	471.53623776660277	444.1910939910607	-0.0008236181526109889	-0.0008236181526109889	-0.0008236181526109889	-0.0008236181526109889	-0.0008236181526109889	-0.0008236181526109889	-0.0008236181526109889	0	0.0006809768192193715	8.747166640902012e-05	-5.638636098960136e-05	0.0002696252978975985	-7.518167433984759e-05	0.0001742434047676768	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	67	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	663.4734926866317	346.48832733799736	324.0256616512453	296.1787405741336	276.9776203397459	247.4587609339718	231.58664598412207	0.0	0.0	208.6442522979154	304.91790176883404	267.6406689001602	421.4640264183068	492.3535068669739	-0.0007365540158645336	-0.0007365540158645336	-0.0007365540158645336	-0.0007365540158645336	-0.0007365540158645336	-0.0007365540158645336	-0.0007365540158645336	0	0.000507182020107222	0.0001829021318016482	-9.583001858184549e-05	0.0002396853076233517	0.00019484603457761604	8.555613006462539e-05	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	68	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	718.703741427991	312.10244218012963	286.3661646767245	255.16079001724032	234.11997773126723	202.58085910388078	186.05170913224094	0.0	0.0	273.5956826620462	239.24719430585014	319.84358810516125	461.81201715988306	444.97415052227007	-0.0009457163322365714	-0.0009457163322365714	-0.0009457163322365714	-0.0009457163322365714	-0.0009457163322365714	-0.0009457163322365714	-0.0009457163322365714	0	0.0006717941709901126	-6.524401192625512e-05	0.00020675821825884728	0.00022457596404747252	-4.622363904438049e-05	0.00020432738808172656	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	69	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	725.8466935515265	331.2135671131944	305.45877965646315	274.04447797457414	252.7350933809427	220.57583993123276	203.60515066109056	0.0	0.0	289.906764204615	343.77885710659575	309.2808580587864	447.0143791023935	459.6045062693505	-0.0008895444302291764	-0.0008895444302291764	-0.0008895444302291764	-0.0008895444302291764	-0.0008895444302291764	-0.0008895444302291764	-0.0008895444302291764	0	0.0007136649861446244	0.00010431632450586095	-8.983549847395045e-05	0.0002169689247024579	3.456165013480599e-05	0.00013511036555812888	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	70	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	680.408016092158	335.8542154841432	312.2593744324339	283.2065543901563	263.3103812066393	232.95869784379585	216.76604438964716	0.0	0.0	243.18710943259072	309.3355408229543	333.74041516569963	451.5879630280797	426.9946449029388	-0.0008004726655645194	-0.0008004726655645194	-0.0008004726655645194	-0.0008004726655645194	-0.0008004726655645194	-0.0008004726655645194	-0.0008004726655645194	0	0.0005943094124264756	0.0001264410247501511	6.34498158333779e-05	0.00018652199820751636	-6.719588890948227e-05	0.0001630980306177649	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	71	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	696.0742258849667	335.6420578854123	311.30975588624665	281.43305039427787	261.03061925103435	230.00635314744508	213.50858816117974	0.0	0.0	246.63159449309865	276.1212339370169	313.0667609663508	465.3694627613938	443.08160029379616	-0.0008269985942682258	-0.0008269985942682258	-0.0008269985942682258	-0.0008269985942682258	-0.0008269985942682258	-0.0008269985942682258	-0.0008269985942682258	0	0.0006030491606454896	5.610221888857838e-05	9.522916179689503e-05	0.00024080247796491556	-6.120231383728274e-05	0.00016486494456368007	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	72	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	691.1275512335953	326.87659562900177	302.5756651210785	272.80674526574984	252.52552033957002	221.76720327011597	205.4547419985582	0.0	0.0	291.0687191193565	303.7426576889981	299.28121918383755	441.6190627500893	480.5378539616895	-0.0008489157961834625	-0.0008489157961834625	-0.0008489157961834625	-0.0008489157961834625	-0.0008489157961834625	-0.0008489157961834625	-0.0008489157961834625	0	0.0007166560378048773	2.4388578050360105e-05	-1.1524906392512938e-05	0.00022366024389304436	0.00010711846063615556	0.00011249817949845112	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	73	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	650.8784281856356	344.49244473502347	322.604515943127	295.4263563094789	276.6559270909951	247.74610149640137	232.17254323602515	0.0	0.0	265.1969098072338	295.49052345132463	255.02578941939333	492.95584166268884	430.05295514682547	-0.0007213735707094709	-0.0007213735707094709	-0.0007213735707094709	-0.0007213735707094709	-0.0007213735707094709	-0.0007213735707094709	-0.0007213735707094709	0	0.0006503187021219764	5.797884297567912e-05	-0.00010366102143836298	0.00037442240031148694	-0.0001731601305620173	0.0001601893235992626	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	74	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	685.8047829607551	352.2997271119601	328.9009031158582	299.9508409327597	280.0288926756097	249.47102970226055	233.0777787019275	0.0	0.0	254.30499475885978	281.7653898345759	294.65737448775906	456.49676557033285	388.24444778645125	-0.0007552286999941317	-0.0007552286999941317	-0.0007552286999941317	-0.0007552286999941317	-0.0007552286999941317	-0.0007552286999941317	-0.0007552286999941317	0	0.000622553054628499	5.235168144221242e-05	3.3161962154698e-05	0.00025474422968974617	-0.00018544229073705158	0.00017931901042626347	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	75	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	701.8025823575352	334.9915457368244	310.3816428082543	280.20088359565614	259.6161356115207	228.35811349985764	211.75943966918342	0.0	0.0	248.10328109424836	278.73945761224866	330.54095230932296	432.5587019823238	447.43752248000084	-0.0008384906459299133	-0.0008384906459299133	-0.0008384906459299133	-0.0008384906459299133	-0.0008384906459299133	-0.0008384906459299133	-0.0008384906459299133	0	0.0006067861790430957	5.832111058424723e-05	0.00013395198979615874	0.00016087363855374592	4.066260404071916e-05	0.00013604735530810204	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	76	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	673.6403903990351	356.9610088654909	334.3215976529679	306.2063314335637	286.78591609111845	256.87014571050275	240.75204918428963	0.0	0.0	235.894146596646	262.0301244053367	248.38064655990686	435.85961313279154	398.1574840512064	-0.0007200347253799358	-0.0007200347253799358	-0.0007200347253799358	-0.0007200347253799358	-0.0007200347253799358	-0.0007200347253799358	-0.0007200347253799358	0	0.0005758359930315748	4.952794726035181e-05	-3.474541807171422e-05	0.0002919261044609401	-0.00010225172537904083	0.00018443015943040897	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	77	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	686.2972915312548	338.7314423276049	314.9316120377417	285.626694073341	265.5580910571252	234.94373433688196	218.6111437194909	0.0	0.0	222.30388871305846	280.2004559819206	321.79178258492743	414.28928613479025	425.82752534257105	-0.0008005722778553693	-0.0008005722778553693	-0.0008005722778553693	-0.0008005722778553693	-0.0008005722778553693	-0.0008005722778553693	-0.0008005722778553693	0	0.0005415234955539696	0.00010979605588480826	0.00010742366995345794	0.00014521489702287038	3.132413126610646e-05	0.0001588273821107816	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	78	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	711.2412628235559	326.2281378364705	301.02125173284173	270.2561728199369	249.374109695899	217.83745390438753	201.18336857642393	0.0	0.0	235.50699422770998	319.86869838910434	328.6931106863833	415.9053534522346	465.2281433912703	-0.000883693185837595	-0.000883693185837595	-0.000883693185837595	-0.000883693185837595	-0.000883693185837595	-0.000883693185837595	-0.000883693185837595	0	0.0005748564972276687	0.0001613319204750888	2.2962600140114377e-05	0.00013710696837689957	0.0001348235886647379	0.00018428630208593974	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	79	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	705.8249377153387	341.45622041647476	316.8090699586657	286.53389770572	265.8511756881382	234.3866163414383	217.64712830853938	0.0	0.0	234.7599660950887	334.3375891820851	303.75006450636675	467.13088820521045	450.6200661255041	-0.0008232987191435931	-0.0008232987191435931	-0.0008232987191435931	-0.0008232987191435931	-0.0008232987191435931	-0.0008232987191435931	-0.0008232987191435931	0	0.0005729668509429067	0.00019085054233702642	-7.946045333982837e-05	0.0002580052986274641	-4.540946840493242e-05	0.000150583484142399	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	80	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	701.1179183531297	324.90679428764105	300.1200687663522	269.83040240308003	249.2453846705928	218.113510984225	201.64967916579923	0.0	0.0	264.583585832623	289.9130074865489	316.76485752599035	472.01992083437403	416.9152258628657	-0.0008720409954737449	-0.0008720409954737449	-0.0008720409954737449	-0.0008720409954737449	-0.0008720409954737449	-0.0008720409954737449	-0.0008720409954737449	0	0.0006487526805778613	4.843018040668923e-05	6.940536122713111e-05	0.00024589103041438025	-0.00015082607864119835	0.00019864888348575076	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	81	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	678.2180841243245	340.92615839107543	317.57118035570153	288.7506557357146	268.96993473070785	238.7188815691172	222.53903602545282	0.0	0.0	238.8355862814622	293.26708681954557	270.21190453023485	425.2843881564013	464.40227627511547	-0.000779823365114703	-0.000779823365114703	-0.000779823365114703	-0.000779823365114703	-0.000779823365114703	-0.000779823365114703	-0.000779823365114703	0	0.0005832817179597352	0.00010370739567382715	-5.9182944517096944e-05	0.00024188315228587272	0.00010708084493485151	0.00012647140697416	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	82	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	711.4049783883943	326.08197679549517	300.86532778213905	270.0908423535673	249.2041130708929	217.66334274294718	201.00865530024768	0.0	0.0	233.8992011522269	273.96734739315696	337.17775699580784	489.07488019406054	468.4864787175102	-0.0008844622384451961	-0.0008844622384451961	-0.0008844622384451961	-0.0008844622384451961	-0.0008844622384451961	-0.0008844622384451961	-0.0008844622384451961	0	0.0005707900492810964	7.604898326288729e-05	0.00016350458669937514	0.000242065136827519	-5.7006001813771616e-05	0.0001767560586732827	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	83	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	650.2706717034359	346.48496315930964	324.694860412196	297.61634926836183	278.899546176345	250.04577849481214	234.4879544269256	0.0	0.0	234.17784269346532	287.4256827360676	296.23888173226226	392.49471530232654	438.26884854298027	-0.0007137755062343544	-0.0007137755062343544	-0.0007137755062343544	-0.0007137755062343544	-0.0007137755062343544	-0.0007137755062343544	-0.0007137755062343544	0	0.0005714946459640514	0.00010128401147576562	2.2696272602105393e-05	0.00014995650350031314	0.00012407752982931762	0.0001395777526954159	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	84	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	687.807705573844	325.89037190404986	301.7185844782053	272.1014814032636	251.919298271078	221.30365958054767	205.06281918031144	0.0	0.0	234.10173385690277	292.86086589303517	289.35264077790083	475.6682850495653	494.1742621006749	-0.0008468824048764869	-0.0008468824048764869	-0.0008468824048764869	-0.0008468824048764869	-0.0008468824048764869	-0.0008468824048764869	-0.0008468824048764869	0	0.0005713021845928266	0.00011186233759098547	-9.032495908078898e-06	0.00029396130199628684	5.134690680223527e-05	0.00011962385773241557	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	85	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	709.0430185401563	331.02264769869555	306.0031605442305	275.4018168627529	254.5862857586054	223.07380696752833	206.39152390366147	0.0	0.0	235.8066322172948	292.76065786898477	323.1774222472984	457.9486439986562	441.67982666446517	-0.0008636413693869154	-0.0008636413693869154	-0.0008636413693869154	-0.0008636413693869154	-0.0008636413693869154	-0.0008636413693869154	-0.0008636413693869154	0	0.0005756145711960322	0.00010845317283629988	7.873652293682927e-05	0.0002131684874847555	-4.4607828500915756e-05	0.00021122611519465849	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	86	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	696.2058838042774	331.7648581994734	307.33897384186855	277.38991019265984	256.9673316673287	225.96267439182617	209.50236808603862	0.0	0.0	276.8641911506239	272.241992644612	272.0049318880516	474.5792570176241	486.2736787350899	-0.0008403865029296744	-0.0008403865029296744	-0.0008403865029296744	-0.0008403865029296744	-0.0008403865029296744	-0.0008403865029296744	-0.0008403865029296744	0	0.0006801671231493832	-8.830107942239414e-06	-6.0668206136776e-07	0.00031866702630121193	3.2397969228559006e-05	0.00013468800269467683	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	87	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	686.0524002271742	350.40312666953946	326.9359499288101	297.92142327910994	277.9690479638482	247.38869276450993	230.99648886371256	0.0	0.0	227.21479296047784	273.9173197706283	299.33007877629524	440.55556800752834	431.61867830861655	-0.0007617582662914056	-0.0007617582662914056	-0.0007617582662914056	-0.0007617582662914056	-0.0007617582662914056	-0.0007617582662914056	-0.0007617582662914056	0	0.0005539056747876356	8.854751313448829e-05	6.533630735886534e-05	0.00022187493474002675	-2.4391851589044057e-05	0.00017373712197393343	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	88	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	707.7829180666538	329.6541288372397	304.66375763418824	274.10671066082585	253.32726987876578	221.87962117475476	205.23712821623855	0.0	0.0	240.44919879385378	337.4224126839165	325.54769732758825	453.6456507373151	481.53393884070357	-0.0008663217132047279	-0.0008663217132047279	-0.0008663217132047279	-0.0008663217132047279	-0.0008663217132047279	-0.0008663217132047279	-0.0008663217132047279	0	0.000587369203376131	0.00018611777033066793	-3.097186586372421e-05	0.0002025457079528847	7.692675659464989e-05	0.00011213059436758014	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	89	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	679.5013071507344	342.3361757682511	318.9582152399884	290.101567295694	270.29068118575344	239.98419483024108	223.7696638558337	0.0	0.0	236.32565550128066	292.0535529763057	270.87927126214953	403.75563026115685	465.9376645902627	-0.0007772869983614031	-0.0007772869983614031	-0.0007772869983614031	-0.0007772869983614031	-0.0007772869983614031	-0.0007772869983614031	-0.0007772869983614031	0	0.000576927850831666	0.00010611507662335033	-5.434989618787813e-05	0.00020655059599204077	0.00016965187279218352	9.482444931830325e-05	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	90	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	685.2998630721993	344.37468821287774	320.7727722446705	291.6486533096189	271.66034626132966	241.0931833265737	224.74499967710693	0.0	0.0	211.58656288946236	267.92548493048406	260.74003699390823	400.61354758666215	460.3913888375859	-0.0007801898537962944	-0.0007801898537962944	-0.0007801898537962944	-0.0007801898537962944	-0.0007801898537962944	-0.0007801898537962944	-0.0007801898537962944	0	0.0005145669143321119	0.00010645689799123921	-1.8343632020755112e-05	0.0002169649220058118	0.00016285580428117855	0.00016562321481178744	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	91	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	698.1166666744457	334.8607335339135	310.41654679028807	280.42143966489846	259.95121622077215	228.8463116892999	212.31775215554148	0.0	0.0	221.43698575071858	283.6404314602709	291.0317582409493	462.52335933472983	461.6474959151124	-0.0008329629642837069	-0.0008329629642837069	-0.0008329629642837069	-0.0008329629642837069	-0.0008329629642837069	-0.0008329629642837069	-0.0008329629642837069	0	0.0005393396861035327	0.00011801196777445672	1.900734464673578e-05	0.00027005131320835573	-2.4114734640197274e-06	0.0001521131044701689	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	92	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	682.1683455770628	345.8570455956357	322.44867078407356	293.5325278552308	273.66559289189587	243.24701640904422	226.9582362036369	0.0	0.0	250.82131033527406	308.4500381160919	265.6339093075266	453.68422541874577	466.5574963571741	-0.0007701270709498607	-0.0007701270709498607	-0.0007701270709498607	-0.0007701270709498607	-0.0007701270709498607	-0.0007701270709498607	-0.0007701270709498607	0	0.000613692551835139	0.00011027285862761754	-0.00011009619638967027	0.00029449015292651293	3.541997776235114e-05	0.00011087113162494479	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	93	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	685.8062165094962	340.4246230099152	316.692083014019	287.44997648493194	267.4105386692416	236.81675140483603	220.48220174229218	0.0	0.0	247.46702627315312	259.06614543576046	320.9648245485077	434.6039965346955	444.84529240595856	-0.0007941074147959628	-0.0007941074147959628	-0.0007941074147959628	-0.0007941074147959628	-0.0007941074147959628	-0.0007941074147959628	-0.0007941074147959628	0	0.0006051703404074788	2.201013640605959e-05	0.0001593179654433022	0.00017898255411987206	2.798603690121839e-05	0.0001105799293549074	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	94	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	668.9702421588876	345.72417530376345	322.9623641702045	294.78006919355664	275.37231948937796	245.57859948728822	229.5819369650612	0.0	0.0	269.6674823349916	280.8686483128145	330.1797340804876	421.0043648861188	432.60102940942903	-0.0007484118582596223	-0.0007484118582596223	-0.0007484118582596223	-0.0007484118582596223	-0.0007484118582596223	-0.0007484118582596223	-0.0007484118582596223	0	0.0006617427485766641	2.140323664356127e-05	0.00012754791937431685	0.00014294081325695978	3.1553451685505426e-05	0.0001654448839386328	4664	4664	4664	4664	4664	4664	4664
